doc_id,date,region,chain_id,chain_name,customer_id,sku_id,product_group,qty,revenue_byn
S20250105-CH004-00099,2025-01-05,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,42,485.6
S20250223-CH002-01091,2025-02-23,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,52,718.89
S20260220-CH003-02906,2026-02-20,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,78,655.49
S20250227-CH001-01172,2025-02-27,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,34,800.98
S20250209-CH001-00786,2025-02-09,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,66,1135.85
S20250218-CH003-00978,2025-02-18,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,46,578.55
S20260122-CH003-02303,2026-01-22,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,43,554.04
S20250324-CH003-01696,2025-03-24,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,29,253.67
S20250321-CH004-01643,2025-03-21,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,30,284.21
S20260130-CH004-02464,2026-01-30,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,53,801.64
S20250219-CH001-00994,2025-02-19,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,65,595.57
S20250303-CH001-01245,2025-03-03,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,50,559.69
S20260217-CH002-02831,2026-02-17,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,60,464.5
S20250310-CH001-01390,2025-03-10,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,24,634.47
S20250118-CH004-00361,2025-01-18,Гомель,CH004,Гиппо,CUST_CH004,SKU_010,Полуфабрикаты,59,443.75
S20260318-CH004-03429,2026-03-18,Гомель,CH004,Гиппо,CUST_CH004,SKU_OLD_009,Деликатесы,33,849.21
S20260307-CH002-03189,2026-03-07,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,67,1208.72
S20250226-CH004-01167,2025-02-26,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,33,244.41
S20250129-CH001-00572,2025-01-29,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,52,783.43
S20250120-CH004-00401,2025-01-20,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,41,885.71
S20260220-CH001-02893,2026-02-20,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,29,710.4
S20250316-CH004-01525,2025-03-16,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,30,687.66
S20260210-CH001-02660,2026-02-10,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,28,627.65
S20260202-CH002-02501,2026-02-02,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,54,956.57
S20250227-CH001-01168,2025-02-27,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,67,1025.23
S20250211-CH002-00837,2025-02-11,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,49,853.53
S20260225-CH003-03006,2026-02-25,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,60,487.5
S20260112-CH003-02083,2026-01-12,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,23,520.06
S20250126-CH002-00514,2025-01-26,Брест,CH002,Санта,CUST_CH002,SKU_001,Колбасы,55,662.77
S20250127-CH001-00533,2025-01-27,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,49,353.1
S20250228-CH004-01209,2025-02-28,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,62,1129.3
S20260306-CH003-03172,2026-03-06,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,58,461.32
S20260218-CH002-02853,2026-02-18,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,25,556.2
S20250302-CH001-01229,2025-03-02,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,42,487.05
S20250119-CH004-00378,2025-01-19,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,14,336.38
S20260114-CH004-02135,2026-01-14,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,43,399.59
S20260206-CH002-02600,2026-02-06,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,48,371.66
S20250102-CH003-00035,2025-01-02,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,60,821.03
S20260313-CH002-03317,2026-03-13,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,24,513.91
S20260211-CH003-02702,2026-02-11,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,69,553.76
S20260103-CH004-01904,2026-01-03,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,61,738.36
S20260328-CH002-03634,2026-03-28,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,75,1128.09
S20250304-CH002-01277,2025-03-04,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,74,975.12
S20260223-CH002-02952,2026-02-23,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,58,1082.74
S20250217-CH002-00960,2025-02-17,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,25,639.26
S20250204-CH002-00692,2025-02-04,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,85,623.98
S20250127-CH001-00528,2025-01-27,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,47,550.74
S20260124-CH004-02348,2026-01-24,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,28,667.34
S20250121-CH003-00417,2025-01-21,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,40,350.33
S20250107-CH001-00126,2025-01-07,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,10,268.35
S20250127-CH004-00547,2025-01-27,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,65,1172.13
S20260101-CH001-01853,2026-01-01,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,59,715.62
S20260123-CH001-02318,2026-01-23,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,50,673.5
S20250319-CH001-01569,2025-03-19,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,62,478.27
S20260307-CH001-03180,2026-03-07,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,30,341.11
S20250210-CH001-00803,2025-02-10,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,48,649.58
S20260109-CH001-02022,2026-01-09,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,35,282.94
S20260310-CH003-03247,2026-03-10,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_001,Колбасы,76,933.18
S20260330-CH003-03676,2026-03-30,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,16,353.56
S20250109-CH004-00188,2025-01-09,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,85,1488.91
S20250124-CH001-00475,2025-01-24,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,54,707.98
S20260108-CH003-02007,2026-01-08,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,15,332.29
S20260322-CH002-03499,2026-03-22,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,72,1272.08
S20250106-CH004-00122,2025-01-06,Гомель,CH004,Гиппо,CUST_CH004,SKU_010,Полуфабрикаты,62,511.03
S20260109-CH001-02018,2026-01-09,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,48,744.11
S20250122-CH004-00450,2025-01-22,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,71,620.73
S20250112-CH003-00245,2025-01-12,Гродно,CH003,Корона,CUST_CH003,SKU_005,Сосиски,78,924.68
S20250317-CH002-01532,2025-03-17,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,48,706.66
S20260116-CH001-02159,2026-01-16,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,13,297.29
S20260101-CH003-01870,2026-01-01,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,54,385.89
S20250127-CH003-00540,2025-01-27,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,76,939.14
S20250331-CH001-01833,2025-03-31,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,65,497.11
S20260202-CH002-02503,2026-02-02,Брест,CH002,Санта,CUST_CH002,SKU_OLD_005,Сосиски,72,791.07
S20260121-CH002-02271,2026-01-21,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,44,352.47
S20260323-CH002-03518,2026-03-23,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,86,1614.31
S20250126-CH001-00513,2025-01-26,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,52,1372.65
S20250122-CH003-00445,2025-01-22,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,63,589.0
S20260116-CH004-02179,2026-01-16,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,34,806.74
S20260121-CH001-02264,2026-01-21,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,39,300.32
S20260225-CH001-02990,2026-02-25,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,64,911.25
S20250219-CH001-00993,2025-02-19,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,68,553.77
S20250219-CH003-01006,2025-02-19,Гродно,CH003,Корона,CUST_CH003,SKU_005,Сосиски,32,358.18
S20260127-CH003-02398,2026-01-27,Гродно,CH003,Корона,CUST_CH003,SKU_003,Колбасы,58,997.81
S20250304-CH003-01287,2025-03-04,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,46,642.87
S20250301-CH004-01226,2025-03-01,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,13,277.67
S20250226-CH001-01152,2025-02-26,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,49,692.01
S20250101-CH002-00010,2025-01-01,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,15,370.72
S20260223-CH002-02954,2026-02-23,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,28,603.8
S20250302-CH004-01241,2025-03-02,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,42,801.49
S20260125-CH003-02357,2026-01-25,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,67,542.7
S20260316-CH004-03375,2026-03-16,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,52,594.24
S20250204-CH003-00700,2025-02-04,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,71,520.26
S20250321-CH003-01635,2025-03-21,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,28,687.21
S20260307-CH001-03182,2026-03-07,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,52,692.16
S20250313-CH004-01471,2025-03-13,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,62,457.41
S20250110-CH004-00214,2025-01-10,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,41,755.72
S20260122-CH004-02312,2026-01-22,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,47,555.1
S20260110-CH004-02053,2026-01-10,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,60,907.66
S20260315-CH002-03346,2026-03-15,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,38,815.43
S20260212-CH003-02721,2026-02-12,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,51,698.18
S20260322-CH003-03507,2026-03-22,Гродно,CH003,Корона,CUST_CH003,SKU_005,Сосиски,75,884.6
S20260205-CH003-02579,2026-02-05,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_009,Деликатесы,32,916.98
S20260112-CH001-02072,2026-01-12,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,36,946.21
S20250127-CH001-00532,2025-01-27,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,71,600.09
S20250110-CH002-00207,2025-01-10,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,6,162.98
S20260207-CH001-02611,2026-02-07,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,88,1012.48
S20250121-CH003-00416,2025-01-21,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,9,209.05
S20260119-CH002-02222,2026-01-19,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,39,878.43
S20260326-CH003-03597,2026-03-26,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,59,915.7
S20250131-CH001-00616,2025-01-31,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,47,626.45
S20260321-CH004-03491,2026-03-21,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,40,585.67
S20250131-CH004-00633,2025-01-31,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,57,487.62
S20260204-CH002-02547,2026-02-04,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,39,537.24
S20260128-CH004-02419,2026-01-28,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,53,670.7
S20250204-CH004-00701,2025-02-04,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,40,611.27
S20260223-CH002-02951,2026-02-23,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,60,820.55
S20250302-CH003-01236,2025-03-02,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,64,831.54
S20250320-CH004-01615,2025-03-20,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,34,814.89
S20250216-CH002-00934,2025-02-16,Брест,CH002,Санта,CUST_CH002,SKU_001,Колбасы,69,860.65
S20250329-CH001-01806,2025-03-29,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,25,552.14
S20250107-CH003-00135,2025-01-07,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,48,578.64
S20250115-CH004-00306,2025-01-15,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,64,830.38
S20260110-CH004-02054,2026-01-10,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,25,576.11
S20260211-CH003-02699,2026-02-11,Гродно,CH003,Корона,CUST_CH003,SKU_003,Колбасы,64,1181.56
S20250210-CH001-00801,2025-02-10,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,52,817.53
S20260102-CH003-01885,2026-01-02,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,71,1044.39
S20250302-CH003-01239,2025-03-02,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,46,435.06
S20260122-CH003-02306,2026-01-22,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_009,Деликатесы,31,749.02
S20260208-CH003-02627,2026-02-08,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,53,753.74
S20250119-CH003-00371,2025-01-19,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,29,207.76
S20260218-CH002-02854,2026-02-18,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,76,614.36
S20260123-CH003-02335,2026-01-23,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,48,360.45
S20250115-CH002-00297,2025-01-15,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,34,756.74
S20250121-CH003-00413,2025-01-21,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,48,655.74
S20250309-CH002-01377,2025-03-09,Брест,CH002,Санта,CUST_CH002,SKU_OLD_001,Колбасы,44,525.21
S20250116-CH003-00319,2025-01-16,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,66,926.37
S20250206-CH002-00737,2025-02-06,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,26,676.35
S20260113-CH003-02104,2026-01-13,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,68,856.88
S20250202-CH002-00652,2025-02-02,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,52,379.68
S20260329-CH002-03654,2026-03-29,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,77,1132.19
S20260102-CH003-01891,2026-01-02,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,58,430.03
S20260306-CH004-03177,2026-03-06,Гомель,CH004,Гиппо,CUST_CH004,SKU_009,Деликатесы,10,266.68
S20260307-CH002-03188,2026-03-07,Брест,CH002,Санта,CUST_CH002,SKU_001,Колбасы,58,722.76
S20250331-CH004-01848,2025-03-31,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,61,844.58
S20260203-CH002-02531,2026-02-03,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,56,435.39
S20250203-CH003-00669,2025-02-03,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,46,546.16
S20260321-CH001-03479,2026-03-21,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_005,Сосиски,62,758.07
S20260321-CH002-03482,2026-03-21,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,68,1007.79
S20260331-CH001-03687,2026-03-31,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,54,705.48
S20260327-CH001-03613,2026-03-27,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,60,1037.63
S20260220-CH002-02897,2026-02-20,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,66,762.71
S20250218-CH004-00986,2025-02-18,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,63,791.23
S20260319-CH001-03435,2026-03-19,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,22,461.6
S20260224-CH002-02980,2026-02-24,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,23,640.99
S20250321-CH001-01620,2025-03-21,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,52,751.9
S20250328-CH001-01781,2025-03-28,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,53,773.94
S20250318-CH004-01559,2025-03-18,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,47,594.84
S20250221-CH001-01041,2025-02-21,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,55,1010.83
S20260118-CH002-02202,2026-01-18,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,47,618.45
S20250223-CH001-01087,2025-02-23,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,50,376.99
S20260313-CH003-03322,2026-03-13,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,17,398.44
S20250210-CH002-00808,2025-02-10,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,52,664.83
S20250307-CH002-01345,2025-03-07,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,59,1084.77
S20260211-CH002-02691,2026-02-11,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,51,748.41
S20260212-CH001-02709,2026-02-12,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,54,578.05
S20250222-CH004-01083,2025-02-22,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,77,1039.7
S20250320-CH001-01594,2025-03-20,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,10,226.88
S20250124-CH001-00480,2025-01-24,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,35,924.26
S20250122-CH004-00446,2025-01-22,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,66,873.23
S20260221-CH003-02923,2026-02-21,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,72,847.51
